id,name,pos,shoots,age,is_alive,height,weight,career_length,is_active,has_hall_of_fame,count_allstar,stat_games,stat_points,stat_total_rebounds,stat_assists,stat_field_goal_pct,stat_three_point_field_goal_pct,stat_effective_field_goal_pct,stat_free_throw_pct,stat_efficiency_rating,stat_win_shares
r/robinje02,Jeremiah Robinson-Earl,Power Forward and Center,Right,25.194520547945206,True,206,108,4,True,False,0,214.0,5.9,4.4,1.0,43.4,33.6,80.7,51.2,12.1,5.8
b/brockiz01,Izaiah Brockington,Point Guard,Left,26.50958904109589,True,193,88,1,True,False,0,1.0,4.0,2.0,0.0,40.0,0.0,,40.0,26.6,0.0
c/crutcja01,Jalen Crutcher,Point Guard,Right,26.493150684931507,True,185,79,1,True,False,0,1.0,0.0,0.0,0.0,0.0,,,0.0,-12.6,0.0
g/gateska01,Kaiser Gates,Small Forward,Right,29.183561643835617,True,203,101,1,True,False,0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,-19.9,-0.1
l/lewiski01,Kira Lewis Jr.,Point Guard,Right,24.77260273972603,True,185,77,4,True,False,0,131.0,5.2,1.3,1.8,39.7,29.4,84.8,45.1,10.5,1.3
s/seabrde01,Dereon Seabron,Shooting Guard,Right,25.635616438356163,True,196,81,2,True,False,0,11.0,1.6,0.7,0.5,33.3,50.0,83.3,36.1,8.4,0.1
h/harpeja01,Jared Harper,Point Guard,Right,28.334246575342465,True,178,79,3,False,False,0,16.0,2.6,0.3,0.9,44.1,33.3,87.5,51.5,20.5,0.2
l/louzama01,Didi Louzada,Small Forward and Shooting Guard,Right,26.934246575342467,True,196,85,2,True,False,0,12.0,3.6,1.7,0.7,32.6,35.5,100.0,44.6,4.2,-0.1
m/magnawi01,Will Magnay,Center,Right,27.5972602739726,True,208,106,1,False,False,0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,-35.1,0.0
c/cheatzy01,Zylan Cheatham,Small Forward and Power Forward,Right,30.161643835616438,True,196,99,2,True,False,0,5.0,2.4,1.8,0.6,50.0,0.0,,50.0,4.0,0.0
f/favorde01,Derrick Favors,Power Forward and Center,Right,34.50684931506849,True,206,120,12,True,False,0,790.0,10.6,7.1,1.1,53.4,19.8,66.3,53.7,18.8,60.2
g/grayjo01,Josh Gray,Point Guard,Right,32.35068493150685,True,183,81,2,False,False,0,7.0,4.9,1.7,2.0,27.9,23.1,63.6,31.4,4.7,-0.3
w/willike04,Kenrich Williams,Power Forward and Small Forward,Right,31.12054794520548,True,201,95,7,True,False,0,408.0,6.3,4.1,1.8,47.2,36.7,54.3,55.2,12.4,16.9
b/bertada02,Dairis BertÄns,Shooting Guard,Right,36.35342465753425,True,193,83,1,False,False,0,12.0,2.8,0.8,0.8,25.5,29.4,,36.2,2.0,-0.2
m/milleda01,Darius Miller,Small Forward,Right,35.824657534246576,True,198,102,6,False,False,0,271.0,5.9,1.6,1.4,41.9,38.3,84.0,55.2,8.7,6.5
c/cookech01,Charles Cooke,Shooting Guard,Right,31.542465753424658,True,196,88,1,False,False,0,13.0,0.5,0.2,0.1,14.3,12.5,50.0,17.9,-5.1,-0.2
c/crawfjo02,Jordan Crawford,Shooting Guard and Point Guard,Right,37.23287671232877,True,193,88,6,False,False,0,281.0,12.2,2.5,3.1,41.1,31.7,82.6,46.4,14.1,6.3
d/drewla02,Larry Drew II,Point Guard,Right,35.868493150684934,True,188,81,2,False,False,0,22.0,2.9,0.8,2.5,32.9,20.0,66.7,37.2,4.1,-0.5
o/okafoem01,Emeka Okafor,Center and Power Forward,Right,43.30684931506849,True,208,114,10,False,False,0,616.0,12.0,9.7,0.8,51.2,0.0,58.6,51.2,17.0,45.3
a/ajincal01,Alexis AjinÃ§a,Center and Power Forward,Right,37.6986301369863,True,218,112,7,False,False,0,293.0,5.3,3.9,0.5,50.3,28.6,79.7,50.7,14.9,7.5
t/thompho01,Hollis Thompson,Shooting Guard and Small Forward,Right,34.78904109589041,True,203,93,4,False,False,0,265.0,7.7,3.1,1.1,41.3,38.6,70.7,51.4,9.6,6.5
w/willire02,Reggie Williams,Small Forward,Left,39.342465753424655,True,198,92,7,False,False,0,206.0,7.8,2.4,1.5,45.6,36.5,75.0,53.2,14.3,6.4
c/coleno01,Norris Cole,Point Guard,Right,37.26027397260274,True,188,79,6,False,False,0,360.0,7.0,2.0,2.7,40.7,32.4,74.3,44.9,9.2,3.0
d/dejeabr01,Bryce Dejean-Jones,Shooting Guard,Right,23.783561643835615,False,198,94,1,False,False,0,14.0,5.6,3.4,1.1,40.6,37.5,52.4,49.3,9.6,0.2
f/fredeji01,Jimmer Fredette,Shooting Guard and Point Guard,Right,36.89041095890411,True,188,88,6,False,False,0,241.0,6.0,1.0,1.4,40.9,37.2,87.9,48.4,12.5,2.2
h/hamiljo02,Jordan Hamilton,Small Forward,Right,35.27945205479452,True,201,99,5,False,False,0,151.0,5.9,2.8,0.8,40.8,35.7,67.0,48.9,13.4,3.0
j/johnsor01,Orlando Johnson,Shooting Guard,Right,36.85205479452055,True,196,99,3,False,False,0,103.0,3.2,1.7,0.7,35.8,31.1,72.7,43.0,8.5,1.4
r/robinna01,Nate Robinson,Point Guard,Right,41.632876712328766,True,175,81,11,False,False,0,618.0,11.0,2.3,3.0,42.3,36.0,79.6,49.3,15.6,27.8
k/kolekty01,Tyler Kolek,Point Guard,Left,24.8,True,188,88,1,True,False,0,73.0,3.4,1.2,2.2,40.8,32.5,71.9,48.7,11.7,1.1
d/diawamo01,Mohamed Diawara,Small Forward,Right,20.706849315068492,True,206,102,0,True,False,0,28.0,2.0,0.9,0.5,40.7,41.4,25.0,51.9,11.4,0.2
a/anunoog01,OG Anunoby,Small Forward and Power Forward,Right,28.495890410958904,True,201,108,8,True,False,0,518.0,13.0,4.4,1.7,47.3,37.4,76.6,55.9,13.6,32.9
m/mcbrimi01,Miles McBride,Point Guard and Shooting Guard,Right,25.34794520547945,True,188,88,4,True,False,0,261.0,6.9,1.6,1.8,41.2,37.7,79.2,52.6,11.8,9.7
r/robinmi01,Mitchell Robinson,Center,Right,27.78904109589041,True,213,108,7,True,False,0,361.0,7.6,7.9,0.7,69.8,,51.5,69.8,20.2,37.1
h/hukpoar01,Ariel Hukporti,Center,Left,23.75890410958904,True,213,111,1,True,False,0,49.0,1.8,2.4,0.6,59.0,0.0,58.6,59.0,9.1,0.5
d/dadiepa01,Pacome Dadiet,Shooting Guard,Right,20.46301369863014,True,206,95,1,True,False,0,31.0,1.2,0.9,0.4,28.2,25.0,80.0,35.9,6.8,0.1
m/mcculke01,Kevin McCullar Jr.,Small Forward,Right,24.832876712328765,True,198,95,1,True,False,0,13.0,2.6,2.2,1.2,41.4,42.9,57.1,51.7,10.8,0.2
w/watsoan02,Anton Watson,Small Forward,Right,25.27123287671233,True,203,102,1,True,False,0,9.0,0.9,0.3,0.2,44.4,0.0,,44.4,5.9,0.0
b/barrerj01,RJ Barrett,Shooting Guard and Small Forward,Left,25.583561643835615,True,198,97,6,True,False,0,408.0,18.9,5.5,3.3,44.3,34.7,69.7,49.8,14.0,14.9
q/quickim01,Immanuel Quickley,Point Guard and Shooting Guard,Right,26.578082191780823,True,188,86,5,True,False,0,360.0,14.2,3.5,4.0,42.2,37.3,85.4,51.7,16.0,24.3
s/skapidm01,Dmytro Skapintsev,Center,Right,27.676712328767124,True,216,117,1,True,False,0,2.0,0.0,0.0,0.0,0.0,,,0.0,-19.3,0.0
k/keelstr01,Trevor Keels,Shooting Guard,Right,22.383561643835616,True,190,97,1,True,False,0,3.0,1.0,0.7,0.0,25.0,25.0,,37.5,3.7,0.0
h/hallty01,Tyler Hall,Shooting Guard,Right,28.80821917808219,True,196,95,1,True,False,0,1.0,0.0,0.0,0.0,,,,,0.0,0.0
h/huntfe01,Feron Hunt,Small Forward,Right,26.528767123287672,True,203,88,1,True,False,0,2.0,0.0,0.5,0.5,0.0,,,0.0,-3.0,0.0
b/brazdig01,Ignas Brazdeikis,Small Forward,Left,27.016438356164382,True,198,100,3,True,False,0,64.0,5.0,1.9,0.9,41.6,31.5,68.6,48.3,9.6,0.4
t/trieral01,Allonzo Trier,Shooting Guard,Right,29.994520547945207,True,193,90,2,False,False,0,88.0,9.7,2.6,1.7,45.4,38.4,80.1,51.0,12.5,1.4
b/bakerro01,Ron Baker,Shooting Guard,Right,32.797260273972604,True,193,99,3,False,False,0,96.0,3.1,1.4,1.8,35.8,26.5,70.7,41.7,7.4,0.2
g/garrebi01,Billy Garrett,Shooting Guard,Right,31.24931506849315,True,198,97,1,False,False,0,4.0,6.5,0.8,1.8,40.7,0.0,100.0,40.7,9.8,0.0
h/hezonma01,Mario Hezonja,Small Forward and Power Forward,Right,30.887671232876713,True,203,99,5,False,False,0,330.0,6.9,3.1,1.3,41.7,31.9,81.2,48.2,10.5,3.2
h/hicksis01,Isaiah Hicks,Power Forward,Right,31.47945205479452,True,206,104,2,False,False,0,21.0,4.4,2.3,0.9,46.3,22.2,69.6,47.5,8.0,0.1
k/kuzmimi01,Mindaugas Kuzminskas,Small Forward,Right,36.24383561643835,True,206,97,2,False,False,0,69.0,6.2,1.8,1.0,42.6,32.1,80.9,49.9,12.3,1.1
n/ndourma01,Maurice Ndour,Power Forward,Right,33.57808219178082,True,206,90,1,False,False,0,32.0,3.1,2.0,0.3,45.3,14.3,73.1,45.9,11.3,0.4
v/vujacsa01,Sasha VujaÄiÄ,Shooting Guard and Point Guard,Right,41.863013698630134,True,201,88,10,False,False,0,581.0,5.3,1.9,1.3,39.0,36.7,85.8,48.7,11.5,16.0
a/afflaar01,Arron Afflalo,Shooting Guard and Small Forward,Right,40.25753424657534,True,196,95,11,False,False,0,762.0,10.8,2.9,1.8,45.0,38.6,82.5,51.4,11.9,33.5
a/amundlo01,Lou Amundson,Power Forward,Right,43.11506849315069,True,206,99,10,False,False,0,428.0,3.7,3.6,0.4,47.4,0.0,44.4,47.4,12.0,6.9
e/earlycl01,Cleanthony Early,Small Forward,Right,34.75068493150685,True,203,95,2,False,False,0,56.0,4.3,2.2,0.8,34.6,26.3,75.0,39.8,7.2,-0.6
w/wallaca01,Cason Wallace,Shooting Guard,Right,22.183561643835617,True,190,88,2,True,False,0,186.0,7.5,2.8,2.0,46.9,38.1,79.8,56.3,11.9,11.6
m/mitchaj01,Ajay Mitchell,Shooting Guard,Left,23.553424657534247,True,193,86,1,True,False,0,71.0,10.1,2.6,2.7,48.5,36.7,87.2,54.1,15.4,4.8
h/holmgch01,Chet Holmgren,Center and Power Forward,Right,23.704109589041096,True,216,94,2,True,False,0,146.0,16.5,8.0,2.2,53.2,37.5,78.2,59.7,20.4,16.1
j/joeis01,Isaiah Joe,Shooting Guard,Right,26.53698630136986,True,193,74,5,True,False,0,349.0,7.8,2.1,1.2,43.2,40.2,85.1,58.7,13.1,15.5
d/dortlu01,Luguentz Dort,Small Forward and Shooting Guard,Right,26.73972602739726,True,193,99,6,True,False,0,391.0,12.0,3.8,1.6,40.6,35.8,79.3,50.7,10.8,17.0
c/carlsbr01,Branden Carlson,Center,Right,26.586301369863012,True,213,99,1,True,False,0,59.0,4.5,2.1,0.5,50.0,34.8,66.7,59.9,17.0,2.0
w/willija07,Jaylin Williams,Power Forward and Center,Right,23.542465753424658,True,206,108,3,True,False,0,190.0,5.2,4.5,1.9,41.9,37.1,73.4,53.7,13.0,8.6
y/youngch01,Chris Youngblood,Shooting Guard,Right,23.926027397260274,True,193,100,0,True,False,0,26.0,1.8,0.8,0.3,31.8,30.8,100.0,45.5,8.3,0.3
w/wiggiaa01,Aaron Wiggins,Shooting Guard,Right,27.03287671232877,True,196,86,4,True,False,0,298.0,8.7,3.1,1.4,49.8,39.0,78.7,57.9,13.6,14.0
b/barnhbr01,Brooks Barnhizer,Shooting Guard,Right,23.86849315068493,True,196,104,0,True,False,0,20.0,1.5,1.8,0.5,46.2,20.0,66.7,48.1,8.3,0.4
w/willija06,Jalen Williams,Shooting Guard and Power Forward,Right,24.75068493150685,True,196,95,3,True,False,1,233.0,18.1,4.6,4.4,50.9,37.8,80.6,55.8,18.3,22.2
d/diengou01,Ousmane Dieng,Center and Power Forward,Right,22.649315068493152,True,206,83,3,True,False,0,126.0,4.3,2.1,1.0,42.7,31.0,75.4,51.3,10.2,2.3
t/topicni01,Nikola TopiÄ,Point Guard,Right,20.424657534246574,True,198,90,0,True,False,0,,,,,,,,,,
s/sorbeth01,Thomas Sorber,Center and Power Forward,Right,20.04931506849315,True,206,113,0,True,False,0,,,,,,,,,,
d/ducasal01,Alex Ducas,Shooting Guard,Right,25.09041095890411,True,201,99,1,True,False,0,21.0,1.7,1.2,0.2,40.0,47.6,100.0,56.7,10.1,0.3
f/flaglad01,Adam Flagler,Shooting Guard,Right,26.12054794520548,True,185,81,2,True,False,0,39.0,1.7,0.7,0.4,25.2,19.2,50.0,32.5,3.5,-0.3
j/jonesdi01,Dillon Jones,Small Forward,Right,24.208219178082192,True,196,106,1,True,False,0,54.0,2.5,2.2,1.1,38.3,25.4,60.7,44.4,8.1,0.8
r/reeseal01,Alex Reese,Power Forward,Right,26.65205479452055,True,206,111,1,True,False,0,15.0,5.1,3.1,0.3,48.1,36.6,75.0,62.0,14.0,0.5
j/johnske08,Keyontae Johnson,Small Forward,Right,25.64109589041096,True,193,104,1,True,False,0,9.0,1.2,1.1,0.4,31.3,33.3,,34.4,1.6,-0.1
s/sarrol01,Olivier Sarr,Center,Right,26.898630136986302,True,208,108,3,True,False,0,46.0,4.8,3.5,0.5,56.0,37.2,76.5,61.3,13.7,1.6
b/bazleda01,Darius Bazley,Power Forward and Center,Left,25.589041095890412,True,206,97,5,True,False,0,237.0,8.9,5.2,1.2,41.4,30.9,67.7,47.6,11.2,3.1
b/butleja02,Jared Butler,Point Guard and Shooting Guard,Right,25.386301369863013,True,190,87,4,True,False,0,148.0,6.7,1.5,2.8,45.0,34.1,81.8,52.2,14.5,2.5
d/deckga01,Gabriel Deck,Power Forward,Right,30.934246575342467,True,198,104,2,False,False,0,17.0,6.0,2.7,1.7,49.4,21.1,81.8,51.9,15.1,0.6
e/edwarro01,Rob Edwards,Shooting Guard,Right,28.983561643835618,True,196,92,1,True,False,0,2.0,1.5,1.5,0.0,25.0,25.0,,37.5,-0.8,0.0
f/frazime01,Melvin Frazier,Shooting Guard,Left,29.375342465753423,True,198,95,3,True,False,0,32.0,2.7,0.9,0.2,34.0,20.9,53.3,38.3,4.2,-0.4
h/hoardja01,Jaylen Hoard,Small Forward and Power Forward,Right,26.794520547945204,True,203,97,3,False,False,0,39.0,6.6,4.6,1.2,49.0,23.1,61.8,51.2,15.3,1.3
r/robyis01,Isaiah Roby,Power Forward,Right,27.945205479452056,True,198,104,4,True,False,0,151.0,7.7,4.4,1.4,48.5,35.1,67.5,53.6,13.5,4.0
h/halljo01,Josh Hall,Small Forward,Right,25.265753424657536,True,206,86,1,True,False,0,21.0,4.1,2.8,1.3,30.3,10.8,50.0,32.3,1.0,-0.9
b/burtode02,Deonte Burton,"Power Forward, Small Forward, and Shooting Guard",Left,31.956164383561642,True,193,108,3,True,False,0,73.0,2.5,1.2,0.4,36.4,22.2,61.5,40.7,5.2,-0.4
f/fergute01,Terrance Ferguson,Shooting Guard and Small Forward,Right,27.663013698630138,True,198,86,4,False,False,0,204.0,4.5,1.3,0.7,40.4,33.4,75.3,52.2,5.6,4.4
h/hallde01,Devon Hall,Point Guard,Left,30.526027397260275,True,188,97,1,True,False,0,11.0,1.8,0.6,1.2,20.0,23.5,50.0,26.7,3.1,-0.2
h/herveke01,Kevin Hervey,Power Forward,Right,29.517808219178082,True,203,104,1,True,False,0,10.0,1.7,1.2,0.5,25.9,15.0,,31.5,5.0,-0.1
a/abrinal01,Ãlex Abrines,Shooting Guard,Right,32.45753424657534,True,198,90,3,False,False,0,174.0,5.3,1.4,0.5,38.7,36.8,88.0,52.5,8.8,5.0
d/davisty01,Tyler Davis,Center,Right,28.649315068493152,True,208,120,1,False,False,0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
g/grantdo01,Donte Grantham,Small Forward,Right,30.827397260273973,True,203,97,1,False,False,0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,-38.1,0.0
c/collini01,Nick Collison,Power Forward and Center,Right,45.23013698630137,True,208,115,14,False,False,0,910.0,5.9,5.2,1.0,53.4,20.8,72.3,53.6,13.2,44.5
h/huestjo01,Josh Huestis,Power Forward,Right,34.07671232876712,True,201,104,3,False,False,0,76.0,2.5,2.4,0.3,34.6,31.2,24.0,44.1,6.0,0.7
j/johnsda04,Dakari Johnson,Center,Right,30.315068493150687,True,213,115,1,False,False,0,31.0,1.8,1.1,0.3,56.4,,55.0,56.4,16.4,0.6
s/singlky01,Kyle Singler,Small Forward,Right,37.704109589041096,True,203,103,6,False,False,0,356.0,6.5,2.9,0.8,41.8,36.2,78.6,49.3,9.5,10.0
c/chrisse01,Semaj Christon,Point Guard,Right,33.205479452054796,True,190,86,1,False,False,0,64.0,2.9,1.4,2.0,34.5,19.0,54.8,37.2,5.7,0.1
m/mcgarmi01,Mitch McGary,Power Forward,Left,33.61095890410959,True,208,115,2,False,False,0,52.0,4.4,3.5,0.3,52.7,0.0,58.0,52.7,15.4,1.3
m/mohamna01,Nazr Mohammed,Center,Right,48.37260273972603,True,208,100,18,False,False,0,1005.0,5.8,4.7,0.4,48.6,0.0,64.0,48.6,15.0,34.3
b/blackan01,Anthony Black,Point Guard,Right,21.980821917808218,True,201,90,2,True,False,0,183.0,8.9,2.8,2.6,44.4,34.5,71.7,50.3,11.4,5.7
d/dasiltr01,Tristan Da Silva,Small Forward,Right,24.665753424657535,True,203,98,1,True,False,0,106.0,7.9,3.5,1.4,42.1,34.7,85.3,50.7,10.2,3.4
i/isaacjo01,Jonathan Isaac,Power Forward,Right,28.28219178082192,True,208,104,6,True,False,0,306.0,7.1,4.7,0.7,44.2,31.8,73.5,50.5,15.1,14.5
b/banchpa01,Paolo Banchero,Power Forward,Right,23.16986301369863,True,208,113,3,True,False,1,224.0,22.2,7.2,4.6,44.6,31.5,73.2,48.7,17.1,12.9
r/richaja02,Jase Richardson,Shooting Guard,Left,20.24109589041096,True,185,81,0,True,False,0,25.0,5.3,1.3,1.3,49.0,39.5,73.9,57.5,13.8,0.6
w/wagnefr01,Franz Wagner,Small Forward,Right,24.38082191780822,True,208,99,4,True,False,0,315.0,19.4,4.9,3.7,47.5,32.5,85.2,52.4,17.2,24.0
h/howarje01,Jett Howard,Small Forward,Right,22.33150684931507,True,203,97,2,True,False,0,102.0,4.0,1.1,0.7,38.0,30.4,75.0,48.8,8.3,0.6
s/suggsja01,Jalen Suggs,Point Guard and Shooting Guard,Right,24.613698630136987,True,196,92,4,True,False,0,234.0,12.6,3.4,3.4,42.5,32.9,78.8,50.3,13.0,7.0
p/pendano01,Noah Penda,Small Forward,Right,21.013698630136986,True,201,97,0,True,False,0,21.0,4.0,3.6,1.1,46.3,44.0,58.8,54.5,15.4,0.5
f/fultzma01,Markelle Fultz,Point Guard and Shooting Guard,Right,27.63013698630137,True,193,94,8,True,False,0,255.0,10.4,3.2,4.4,47.0,28.0,73.2,48.8,14.3,8.4
h/harrike01,Kevon Harris,Shooting Guard,Right,28.55890410958904,True,196,97,2,True,False,0,36.0,4.0,2.0,0.5,44.5,37.2,75.6,51.8,9.2,0.6
s/schofad01,Admiral Schofield,Power Forward and Small Forward,Right,28.794520547945204,True,196,109,4,True,False,0,131.0,3.3,1.6,0.6,41.7,32.6,78.2,51.9,7.9,1.2
r/rosste01,Terrence Ross,Shooting Guard and Small Forward,Right,34.945205479452056,True,198,93,11,False,False,0,733.0,11.0,2.8,1.3,41.8,36.2,83.7,51.3,12.4,25.0
c/cannade01,Devin Cannady,Point Guard,Right,29.65205479452055,True,188,83,2,True,False,0,13.0,6.5,0.8,0.8,36.1,39.6,78.6,50.7,9.5,0.2
f/fordal03,Aleem Ford,Small Forward,Right,28.063013698630137,True,203,99,1,True,False,0,5.0,2.8,3.0,0.4,30.0,13.3,,35.0,0.5,-0.2
g/gillefr01,Freddie Gillespie,Power Forward,Right,28.586301369863012,True,206,111,2,False,False,0,29.0,4.6,4.6,0.5,50.0,0.0,65.0,50.0,12.5,1.1
g/graveha01,Hassani Gravett,Point Guard,Right,29.4986301369863,True,188,85,1,True,False,0,8.0,6.3,2.6,2.5,47.4,42.3,75.0,61.8,10.1,0.3
b/birchkh01,Khem Birch,Center,Right,33.298630136986304,True,203,105,6,True,False,0,282.0,5.0,4.4,1.0,52.0,20.0,69.8,52.7,14.6,13.4
f/frankro01,Robert Franks,Power Forward,Right,29.073972602739726,True,201,102,1,False,False,0,7.0,6.1,2.0,0.7,46.4,33.3,92.3,55.4,16.5,0.3
m/maneka01,Karim ManÃ©,Point Guard,Right,25.663013698630138,True,190,86,1,True,False,0,10.0,1.1,1.4,0.4,23.1,50.0,80.0,26.9,1.3,-0.1
j/jeffeam01,Amile Jefferson,Power Forward,Right,32.69315068493151,True,206,100,2,False,False,0,30.0,1.4,1.5,0.2,50.0,,54.5,50.0,14.7,0.4
l/lawvi01,Vic Law,Power Forward,Right,30.073972602739726,True,201,90,1,False,False,0,8.0,1.9,1.4,0.4,33.3,14.3,33.3,36.1,3.7,-0.1
b/briscis01,Isaiah Briscoe,Point Guard,Right,29.756164383561643,True,190,97,1,False,False,0,39.0,3.5,1.9,2.2,39.9,32.4,57.7,43.8,6.7,0.3
c/caupatr01,Troy Caupain,Point Guard,Right,30.12876712328767,True,193,95,1,False,False,0,4.0,2.5,0.8,1.0,50.0,66.7,,62.5,30.7,0.1
s/simmojo02,Jonathon Simmons,Shooting Guard and Small Forward,Right,36.33972602739726,True,198,88,4,False,False,0,258.0,8.3,2.4,1.9,44.3,31.7,75.6,48.4,11.0,6.2
a/artisja01,Jamel Artis,Shooting Guard,Right,33.00821917808219,True,201,96,1,False,False,0,15.0,5.1,2.5,1.2,39.2,27.6,58.3,44.3,6.9,0.0
p/purviro01,Rodney Purvis,Shooting Guard,Right,31.91780821917808,True,193,92,1,False,False,0,16.0,6.0,1.7,1.1,32.7,25.0,86.7,38.8,4.5,-0.3
g/garinpa01,Patricio Garino,Shooting Guard,Right,32.66575342465753,True,198,95,1,False,False,0,5.0,0.0,1.4,0.0,0.0,0.0,,0.0,-9.2,-0.2
o/onuakar01,Arinze Onuaku,Center and Power Forward,Right,38.515068493150686,True,206,115,3,False,False,0,19.0,1.8,1.8,0.5,65.2,,40.0,65.2,14.5,0.2
w/watsocj01,C.J. Watson,Point Guard,Right,41.75342465753425,True,188,79,10,False,False,0,600.0,7.2,1.9,2.5,41.9,37.3,81.2,48.4,13.1,24.1
z/zimmest01,Stephen Zimmerman,Center,Left,29.34794520547945,True,213,108,1,False,False,0,19.0,1.2,1.8,0.2,32.3,,60.0,32.3,7.3,0.0
a/applike01,Keith Appling,Point Guard,Right,33.92328767123288,True,185,83,1,False,False,0,5.0,1.2,0.2,0.2,25.0,0.0,100.0,25.0,-4.8,-0.1
m/marblde01,Devyn Marble,Shooting Guard,Right,33.31780821917808,True,198,90,2,False,False,0,44.0,2.2,1.6,0.7,30.4,22.2,37.5,35.7,5.5,-0.3
m/maxeyty01,Tyrese Maxey,Point Guard and Shooting Guard,Right,25.19178082191781,True,188,90,5,True,False,1,350.0,20.6,3.1,4.7,46.3,38.4,86.8,53.6,18.4,31.4
w/walkeja01,Jabari Walker,Power Forward,Right,23.457534246575342,True,201,107,3,True,False,0,220.0,5.9,4.4,0.7,46.2,31.3,73.8,50.9,12.6,5.9
e/edgecvj01,VJ Edgecombe,Shooting Guard,Right,20.454794520547946,True,193,81,0,True,False,0,30.0,16.5,5.4,4.1,43.2,38.7,77.5,51.4,13.9,2.0
e/edwarju01,Justin Edwards,Small Forward,Left,22.076712328767123,True,201,92,1,True,False,0,72.0,8.2,2.7,1.5,43.1,35.3,75.4,52.8,10.5,1.3
b/bonaad01,Adem Bona,Center and Power Forward,Right,22.797260273972604,True,208,106,1,True,False,0,84.0,5.3,4.2,0.4,66.8,33.3,66.0,67.2,15.0,3.3
m/mccaija01,Jared McCain,Shooting Guard and Point Guard,Right,21.895890410958906,True,190,88,1,True,False,0,48.0,10.9,2.5,2.2,41.6,35.9,86.7,50.3,12.0,0.7
b/broomjo01,Johni Broome,Center and Power Forward,Left,23.487671232876714,True,208,106,0,True,False,0,7.0,1.4,1.9,0.6,20.0,0.0,50.0,20.0,2.4,-0.1
b/baglema02,Marcus Bagley,Small Forward,Right,24.224657534246575,True,203,97,1,True,False,0,10.0,6.7,7.0,1.0,39.1,15.6,80.0,42.8,11.8,0.2
c/councri01,Ricky Council IV,Shooting Guard and Small Forward,Right,24.446575342465753,True,198,93,2,True,False,0,105.0,6.7,2.5,1.1,40.2,27.3,78.6,46.0,12.9,1.6
w/wheelph02,Phillip Wheeler,Power Forward,Right,23.726027397260275,True,203,83,1,True,False,0,5.0,1.6,1.6,0.4,14.3,0.0,100.0,14.3,-2.3,-0.3
k/korkmfu01,Furkan Korkmaz,Shooting Guard,Right,28.476712328767125,True,201,91,7,True,False,0,328.0,6.8,2.0,1.2,40.6,35.6,76.1,51.1,11.2,7.6
p/petrufi01,Filip PetruÅ¡ev,Center,Right,25.747945205479454,True,211,102,1,True,False,0,3.0,1.0,0.3,0.0,50.0,,50.0,50.0,5.1,0.0
s/smithte01,Terquavion Smith,Point Guard,Right,23.035616438356165,True,193,72,1,True,False,0,16.0,3.3,0.3,0.8,39.1,37.1,60.0,53.3,14.8,0.1
c/champju02,Julian Champagnie,Small Forward,Right,24.542465753424658,True,201,98,3,True,False,0,208.0,8.9,3.8,1.3,41.6,37.0,85.6,54.9,11.8,6.9
f/fostemi02,Michael Foster Jr.,Power Forward,Right,22.991780821917807,True,203,113,1,True,False,0,1.0,0.0,0.0,0.0,,,,,0.0,0.0
t/thybuma01,Matisse Thybulle,Shooting Guard and Small Forward,Right,28.865753424657534,True,196,91,6,True,False,0,351.0,4.9,2.0,1.1,43.9,34.5,66.9,54.2,10.8,14.4
b/bassech01,Charles Bassey,Center,Right,25.21095890410959,True,208,104,4,True,False,0,115.0,4.3,4.3,0.8,62.5,23.1,63.7,63.0,18.9,3.9
h/henryaa01,Aaron Henry,Small Forward,Left,26.375342465753423,True,196,95,1,False,False,0,6.0,0.3,0.2,0.0,20.0,0.0,,20.0,-7.4,-0.1
p/powelmy01,Myles Powell,Point Guard,Right,28.523287671232875,True,188,88,1,False,False,0,11.0,1.2,0.5,0.3,29.4,16.7,100.0,32.4,0.2,-0.1
b/boldejo01,Jonah Bolden,Center and Power Forward,Right,30.035616438356165,True,203,102,2,False,False,0,51.0,4.3,3.4,0.8,48.6,34.0,48.4,58.4,12.2,1.4
s/shayoma01,Marial Shayok,Shooting Guard,Right,30.473972602739725,True,196,89,1,True,False,0,4.0,2.8,1.8,0.3,25.0,33.3,75.0,33.3,1.4,-0.1
s/smithzh01,Zhaire Smith,Shooting Guard and Small Forward,Right,26.613698630136987,True,190,92,2,True,False,0,13.0,3.7,1.2,0.9,37.8,31.6,66.7,44.4,7.6,0.0
p/pulleja01,Jacob Pullen,Point Guard,Right,36.18356164383562,True,185,90,1,False,False,0,3.0,0.7,0.0,0.0,50.0,0.0,,50.0,-2.3,0.0
h/hendege02,Gerald Henderson,Shooting Guard,Right,38.106849315068494,True,196,97,8,False,False,0,535.0,11.2,3.2,1.9,44.0,32.7,79.3,46.4,13.4,18.3
l/longsh01,Shawn Long,Center,Right,32.961643835616435,True,206,115,1,False,False,0,18.0,8.2,4.7,0.7,56.0,36.8,54.3,59.2,24.1,0.9
r/rodrise01,Sergio RodrÃ­guez,Point Guard,Right,39.6,True,190,79,5,False,False,0,353.0,4.9,1.5,3.4,40.9,33.7,73.9,47.1,12.4,4.3
